source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @dbongino: It’s Wednesday October 7th 2020 and Barack Obama was DEFINITELY the most corrupt President in US history.#Obamagate,10-07-2020 13:22:46,40025,0,true,1313832140287750145
Twitter for iPhone,RT @DavidJHarrisJr: At Harry’s in DC 1 block from Trump Hotel.This is how everyone responded to the police walking in! https://t.co/rA1P…,10-07-2020 13:20:56,15476,0,true,1313831679153274881
Twitter for iPhone,RT @realDonaldTrump: Can’t believe these con men are not yet being PROSECUTED. Pathetic!,10-07-2020 13:19:26,30133,0,true,1313831301879926784
Twitter for iPhone,RT @Jim_Jordan: The Obama/Biden Administration knew it was hoax. They knew the Trump Campaign didn’t collude with Russia. They knew the…,10-07-2020 13:19:08,26212,0,true,1313831223517736963
Twitter for iPhone,RT @hrenee80: Yeah yeah... I know that Hillary Clinton planned financed &amp; executed the Russia hoax to try to destroy the President we el…,10-07-2020 13:18:38,14101,0,true,1313831098279960576
Twitter for iPhone,True! https://t.co/hf7zjqZYQ4,10-07-2020 13:16:57,15656,44023,false,1313830675812962306
Twitter for iPhone,Move Fast I Am Waiting To Sign! @SpeakerPelosi https://t.co/RYBeWWuPC2,10-07-2020 13:11:57,31758,112220,false,1313829415730786305
Twitter for iPhone,Proud of you Natalie! https://t.co/YVCZqo256D,10-07-2020 13:09:00,7671,36157,false,1313828673733230592
Twitter for iPhone,We just got a BIG win for the people of Michigan. Open up your Churches and your Schools. Auto companies pouring in and expanding (thank you Mr. President!). Have fun! https://t.co/Bmj9f32DZV,10-07-2020 13:06:10,17490,57801,false,1313827961687207937
Twitter for iPhone,Watch clip. Great job South Dakota! https://t.co/eBKiyklcsL,10-07-2020 13:02:17,17849,61922,false,1313826983386767361
Twitter for iPhone,RT @DNI_Ratcliffe: I was honored to attend today’s ceremony for the signing of the Abraham Accords. The Middle East is changing for the bet…,10-07-2020 12:54:28,6614,0,true,1313825016094625795
Twitter for iPhone,...And I had to put up with these losers and still run a Country AND VERY WELL! https://t.co/PagynNnMrF,10-07-2020 12:53:17,13675,49193,false,1313824717841870848
Twitter for iPhone,DEMS WANT TO SHUT YOUR CHURCHES DOWN PERMANENTLY. HOPE YOU SEE WHAT IS HAPPENING. VOTE NOW! https://t.co/dqvqz6b1WD,10-07-2020 12:49:40,48675,138923,false,1313823809150087168
Twitter for iPhone,RT @stclairashley: The only thing Trump has called a lid on is China virus 🔥,10-07-2020 12:47:09,6105,0,true,1313823176107974656
Twitter for iPhone,RT @TheFirstonTV: Lawless thugs attacking man's truck meet the Second Amendment a short story.https://t.co/MY7cI50IG3,10-07-2020 12:46:52,11237,0,true,1313823106281111552
Twitter for iPhone,RT @dannydeurbina: God Bless President Trump https://t.co/mT52E1UYxv,10-07-2020 12:44:45,10041,0,true,1313822572371423234
Twitter for iPhone,RT @realDonaldTrump: REPEAL SECTION 230!!!,10-07-2020 12:44:18,41486,0,true,1313822456935788549
Twitter for iPhone,Vote TRUMP California. No more blackouts shutdowns ridiculous forrest fires or water “rationing” (coming soon). We can win in California NOW! https://t.co/6O8F9jjhTf,10-07-2020 12:43:36,37008,154375,false,1313822284205916162
Twitter for iPhone,RT @HerschelWalker: One death is two many BUT ⁦@JoeBiden⁩ &amp; campaign are not telling American people about the comorbidity in the Covid num…,10-07-2020 12:38:33,9890,0,true,1313821012870520833
Twitter for iPhone,RT @ChristianWalk1r: it's not republican vs democrat anymore. it's pro-america vs turn us into a third world hellhole.,10-07-2020 12:37:01,26726,0,true,1313820625446883329
Twitter for iPhone,RT @LisaMarieBoothe: Ignoring what most people in the media say over the next few weeks. Particularly the folks who have been wrong about e…,10-07-2020 12:35:42,6472,0,true,1313820296143667200
Twitter for iPhone,RT @IngrahamAngle: Your future under Biden:  "Rolling lockdowns' will become norm in Wales" https://t.co/o7yL2JY71u,10-07-2020 12:35:31,6198,0,true,1313820249935032322
Twitter for iPhone,Exclusive Excerpt--Lewandowski &amp; Bossie: ‘Trump: America First: The President Succeeds Against All Odds’ https://t.co/8NVtLKkxiJ via @BreitbartNews. Great book go out and give it a try!,10-07-2020 12:34:25,7026,27049,false,1313819973299691521
Twitter for iPhone,I just hope the voter understands that they are all Fake News trying hard to push a man that should NEVER be president of our Country. https://t.co/RjP9lBJe7a,10-07-2020 12:23:25,15882,57251,false,1313817202404007937
Twitter for iPhone,Because I’ve beaten him and his very few remaining clients so much and so badly that he has become a blathering idiot. He failed with John McCain and will fail again with all others. He is a total loser. @MarshaBlackburn is a Tennessee Star a highly respected WINNER! https://t.co/SxUzvwIHxT,10-07-2020 12:18:13,10908,45234,false,1313815894494261251
Twitter for iPhone,RT @beyondreasdoubt: Trump has turned the Washington Post into The National Enquirer.,10-07-2020 02:22:09,12190,0,true,1313665891293372416
Twitter for iPhone,RT @beyondreasdoubt: Nothing to see here. Just silly rumors the *President* was briefed on.,10-07-2020 02:21:53,12522,0,true,1313665821797949440
Twitter for iPhone,If I am sent a Stand Alone Bill for Stimulus Checks ($1200) they will go out to our great people IMMEDIATELY. I am ready to sign right now. Are you listening Nancy? @MarkMeadows @senatemajldr @kevinomccarthy @SpeakerPelosi @SenSchumer,10-07-2020 02:18:10,96862,343510,false,1313664886648582144
Twitter for iPhone,1100 North Carolina residents get incorrect voter registration forms. 2000 LA County Voters received “faulty” Ballots with NO WAY TO VOTE FOR PRESIDENT. Many others throughout USA. Here we go. This will be the most corrupt Election in American History!,10-07-2020 02:04:11,51159,161186,false,1313661368856457217
Twitter for iPhone,The House &amp; Senate should IMMEDIATELY Approve 25 Billion Dollars for Airline Payroll Support &amp; 135 Billion Dollars for Paycheck Protection Program for Small Business. Both of these will be fully paid for with unused funds from the Cares Act. Have this money. I will sign now!,10-07-2020 01:54:05,47718,181781,false,1313658825040371712
Twitter for iPhone,RT @FDRLST: Report From The Field: Michigan Swing Districts Still Love Trump https://t.co/fS020FcMRU @CBedfordDC @johnddavidson,10-07-2020 01:47:00,8591,0,true,1313657045657284610
Twitter for iPhone,RT @johncardillo: Obama knew everything,10-07-2020 01:40:59,25759,0,true,1313655528942440448
Twitter for iPhone,RT @RandPaul: If you’re more worried about @realDonaldTrump unmasking on a balcony with no one close to him than you were by the Obama/Bide…,10-07-2020 01:40:28,55272,0,true,1313655399531323392
Twitter for iPhone,RT @Lisa_Matassa: @realDonaldTrump https://t.co/tIByTiZ0GU,10-07-2020 01:38:49,23032,0,true,1313654983192203266
Twitter for iPhone,Wear your mask in the “beauty” parlor Nancy! https://t.co/z3JAxwrXTi,10-07-2020 01:35:26,47775,220013,false,1313654133153583104
Twitter for iPhone,So I had to constantly fight off all of this Scum achieve more than any other President in First Term and then they talk Chaos. They created crimes against me and this administration! https://t.co/jlITzFMH2E,10-07-2020 01:32:59,31383,100383,false,1313653514783141889
Twitter for iPhone,RT @GreggJarrett: Corrupt Comey conveniently claims no memory of parts of FBI’s Trump-Russia ‘collusion’ probe https://t.co/RYJ6ZnwhPq,10-07-2020 01:29:26,12387,0,true,1313652622302339075
Twitter for iPhone,A Disgraceful Con Artist! Charges anyone? https://t.co/llIZGu2HIu,10-07-2020 01:29:18,29779,98494,false,1313652590710841347
Twitter for iPhone,Taking too long. Media is in on it. A true scandal! https://t.co/tpm5MhflvM,10-07-2020 01:27:02,27575,90377,false,1313652020641959936
Twitter for iPhone,RT @GreggJarrett: ‘Shut Those Agencies Down’ Says Rep. Nunes If Intel Does Not Release ‘Smoking Gun’ On Russia Hoax https://t.co/Pz667dJfWs,10-07-2020 01:23:04,17314,0,true,1313651021323919365
Twitter for iPhone,RT @GreggJarrett: Florida Man Caught Requesting Ballot For Wife Who Died In 2018 https://t.co/dCX9ZjTgoq,10-07-2020 01:22:51,12233,0,true,1313650967821287426
Twitter for iPhone,RT @GreggJarrett: Source Says Declassified Memo Written After Obama Briefed On Clinton Plan To Tie Trump To Russia https://t.co/hEx8VyLOsa,10-07-2020 01:22:04,18601,0,true,1313650771284631554
Twitter for iPhone,All Russia Hoax Scandal information was Declassified by me long ago. Unfortunately for our Country people have acted very slowly especially since it is perhaps the biggest political crime in the history of our Country. Act!!!,10-07-2020 01:21:33,45856,160849,false,1313650640699224069
Twitter for iPhone,New FDA Rules make it more difficult for them to speed up vaccines for approval before Election Day. Just another political hit job! @SteveFDA,10-07-2020 01:09:30,28082,119529,false,1313647605134614529
Twitter for iPhone,Chris Wallace was a total JOKE. Protected Joe all night long. He’s no Mike!!! https://t.co/0mRHAVAUda,10-07-2020 01:00:27,21497,93055,false,1313645330789994499
Twitter for iPhone,His all time favorite ad. Disgraceful! https://t.co/tcZ2ux6LYE,10-07-2020 00:50:28,16864,61348,false,1313642815054897152
Twitter for iPhone,Can’t believe these con men are not yet being PROSECUTED. Pathetic! https://t.co/FXn48qMHdE,10-07-2020 00:48:49,29670,93787,false,1313642403044167680
Twitter for iPhone,RT @paulsperry_: Think of it: Comey and McCabe insisted on including a dossier whose contents came 100% from a source they'd investigated…,10-07-2020 00:46:38,13368,0,true,1313641853728759809
Twitter for iPhone,RT @paulsperry_: BREAKING: Glenn Simpson has framed Trump's tweets calling his Russia dossier a "hoax" and proudly hung the gold-framed mis…,10-07-2020 00:46:16,10496,0,true,1313641761881944068
Twitter for iPhone,It will be fast and easy! https://t.co/Foq5cJWrzX,10-07-2020 00:45:04,16381,65451,false,1313641459082563584
Twitter for iPhone,RT @paulsperry_: Showtime's "The Comey Rule" is supposed to be based on true events yet fictionalizes key parts story:1 Dossier originall…,10-07-2020 00:44:05,10334,0,true,1313641211459178496
Twitter for iPhone,Because Mueller and his 18 Angry Democrats were illegally in on the SCAM? https://t.co/ynEAchAWPA,10-07-2020 00:43:44,17437,56832,false,1313641120853884934
Twitter for iPhone,RT @paulsperry_: Think of it: The FBI relied on information from a suspected Russian spy to spy on a US presidential adviser &amp; never told t…,10-07-2020 00:41:37,11778,0,true,1313640588022091784
Twitter for iPhone,I have fully authorized the total Declassification of any &amp; all documents pertaining to the single greatest political CRIME in American History the Russia Hoax. Likewise the Hillary Clinton Email Scandal. No redactions! https://t.co/GgnHh9GOiq,10-07-2020 00:41:18,88042,235699,false,1313640512025513984
Twitter for iPhone,RT @paulsperry_: Think of it: The entire time that Steele's primary source Danchenko was employed at Democrat think tank the Brookings Inst…,10-07-2020 00:34:03,11056,0,true,1313638685783588865
Twitter for iPhone,RT @paulsperry_: B/t 2009-2011 while Carter Page was acting as a CIA informant providing intel on Russia the FBI was investigating Igor D…,10-07-2020 00:33:47,10254,0,true,1313638619060592640
Twitter for iPhone,RT @paulsperry_: BREAKING: When Democrat Sen Mark Warner's intelligence committee staff interviewed Sam Patten re his ties to Kilimnik Pat…,10-07-2020 00:33:27,7804,0,true,1313638535254216705
Twitter for iPhone,RT @paulsperry_: Never before in the history of country have so many Washington elite blithely labeled a sitting president "racist" or "a R…,10-07-2020 00:32:45,11640,0,true,1313638359995224065
Twitter for iPhone,RT @paulsperry_: The only poll that matters is the poll on Election Day at your polling place. #GOTV,10-07-2020 00:32:25,8651,0,true,1313638276142641156
Twitter for iPhone,RT @15poundstogo: 9/ Cool.  Strobe Talbott and Dekek Shearer recommends Wallander to Hillary.  Interesting. https://t.co/ZbZvFewXpe,10-07-2020 00:32:18,6200,0,true,1313638243133517824
Twitter for iPhone,RT @paulsperry_: BREAKING: House investigators have now joined the Senate in requesting the FBI open a criminal investigation into possible…,10-07-2020 00:31:52,37998,0,true,1313638136463925249
Twitter for iPhone,RT @paulsperry_: BREAKING: FBI Dir Wray insisted IG redact Footnote 334 in IG report which revealed the FBI had previously investigated St…,10-07-2020 00:31:27,14388,0,true,1313638030939484165
Twitter for iPhone,RT @paulsperry_: BREAKING: New agent 302s reveal McCabe directed the Flynn investigation &amp; may have had a conflict of interest since McCab…,10-07-2020 00:31:06,22190,0,true,1313637944574566402
Twitter for iPhone,RT @paulsperry_: BREAKING: According to 302 interview summary FBI case agent Barnett testified that Special Counsel prosecutor Jeannie Rhe…,10-07-2020 00:30:30,11782,0,true,1313637790454820865
Twitter for iPhone,RT @paulsperry_: BREAKING: FBI Agent Barnett who was on loan to Mueller but never wiped his phone last month told investigators the Trump…,10-07-2020 00:30:04,18653,0,true,1313637684011773953
Twitter for iPhone,RT @paulsperry_: BREAKING: An FBI investigator assigned to Mueller's team said the degree of speculating and projecting and theorizing abou…,10-07-2020 00:29:24,12891,0,true,1313637515065204741
Twitter for iPhone,RT @paulsperry_: BREAKING: Records show Obama's top Russia analyst Celeste Wallander who sat in on Brennan's 2016 "fusion cell" meetings o…,10-07-2020 00:29:06,12253,0,true,1313637441006383110
Twitter for iPhone,Republicans need to get smart and confirm Nate Simington to the FCC ASAP! @SenatorWicker Thank you!,10-06-2020 23:59:57,19500,85703,false,1313630105831383041
Twitter for iPhone,Crazy Nancy Pelosi and the Radical Left Democrats were just playing “games” with the desperately needed Workers Stimulus Payments.They just wanted to take care of Democrat failed high crime Cities and States. They were never in it to help the workers and they never will be!,10-06-2020 23:36:46,46445,179304,false,1313624267842560000
Twitter for iPhone,True! https://t.co/ZJmcxG2CoO,10-06-2020 23:00:39,12905,56218,false,1313615182535499779
Twitter for iPhone,How does Biden lead in Pennsylvania Polls when he is against Fracking (JOBS!) 2nd Amendment and Religion? Fake Polls. I will win Pennsylvania!,10-06-2020 21:00:12,53706,291627,false,1313584866932527105
Twitter for iPhone,RT @GOP: 🗳️ 🗳️ 🗳️ For more information visit ➡️ https://t.co/lQYB8jZfOp https://t.co/qE2SfxlCvW,10-06-2020 20:11:50,7165,0,true,1313572697486635008
Twitter for iPhone,RT @GOP: 🗳️ 🗳️ 🗳️ For more information visit ➡️ https://t.co/lQYB8jZfOp https://t.co/Vv3e6ZnnYC,10-06-2020 20:11:47,6575,0,true,1313572685251837958
Twitter for iPhone,...@senatemajldr Mitch McConnell not to delay but to instead focus full time on approving my outstanding nominee to the United States Supreme Court Amy Coney Barrett. Our Economy is doing very well. The Stock Market is at record levels JOBS and unemployment...,10-06-2020 18:48:47,20599,98320,false,1313551796644831233
